what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1648141203330
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1648141298990
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1648141302148
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1648141303669
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1648141304599
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1648141311580
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1648141312940
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1648141314932
started,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.v20110608-1400,"org.eclipse.cdt.mylyn.ui",1648141315106
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1648141315301
stopped,bundle,org.eclipse.cdt.build.crossgcc,1.0.2.201202111925,"org.eclipse.cdt.build.crossgcc",1648141316105
stopped,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1648141316236
stopped,bundle,com.altera.debug.cdi.gdb.plugin,12.1.0.177,"com.altera.debug.cdi.gdb.plugin",1648141316311
stopped,bundle,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch",1648141317120
stopped,bundle,com.altera.sbtgui.ui,12.1.0.177,"com.altera.sbtgui.ui",1648141317138
stopped,bundle,com.altera.sbtgui.project,12.1.0.177,"com.altera.sbtgui.project",1648141317138
stopped,bundle,org.eclipse.cdt.codan.checkers,1.0.1.201202111925,"org.eclipse.cdt.codan.checkers",1648141317138
stopped,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201202111925,"org.eclipse.cdt.codan.ui.cxx",1648141317138
stopped,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201202111925,"org.eclipse.cdt.codan.core.cxx",1648141317138
stopped,bundle,org.eclipse.cdt.launch.remote,2.3.0.201202111925,"org.eclipse.cdt.launch.remote",1648141317138
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1648141317138
stopped,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1648141317138
stopped,bundle,org.eclipse.cdt.debug.ui.memory.memorybrowser,1.2.100.201202111925,"org.eclipse.cdt.debug.ui.memory.memorybrowser",1648141317153
